,Unnamed: 0,AS_ID,RES_TYPE,RES_ID,PNODE_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,CEC Plant ID,Energy_Source,Lng,Lat,TAC_AREA_ID,DESCRIPTION,COMMENTS,EFF_START_DT,EFF_END_DT,EFF_START_DT_GMT,EFF_END_DT_GMT
339,339,AS_SP15,GEN,CORONS_2_SOLAR,CLEARGEN_6_N004,24230_CLEARGEN_66.0_GUS1,22M7_DB114,2022-07-28T00:00:00,800,S0133,SUN,-117.511558083,33.827804815,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
340,340,AS_SP15,GEN,CORONS_6_CLRWTR,CORONS_6_CLRWTR-APND,,22M7_DB114,2022-07-28T00:00:00,804,G0923,NG,-117.608290146,33.891197058,TAC_ECNTR,TAC_ECNTR,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
341,341,AS_SP26,GEN,CORONS_6_CLRWTR,CORONS_6_CLRWTR-APND,,22M7_DB114,2022-07-28T00:00:00,804,G0923,NG,-117.608290146,33.891197058,TAC_ECNTR,TAC_ECNTR,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
342,342,AS_NP15,GEN,CORRAL_6_SJOAQN,CORRAL1_6_N002,33641_CORRAL1 _60.0_GU1,22M7_DB114,2022-07-28T00:00:00,809,E0253,LFG,-120.929829686,38.0301375220001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
343,343,AS_NP26,GEN,CORRAL_6_SJOAQN,CORRAL1_6_N002,33641_CORRAL1 _60.0_GU1,22M7_DB114,2022-07-28T00:00:00,809,E0253,LFG,-120.929829686,38.0301375220001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
344,344,AS_NP26,GEN,COTTLE_2_FRNKNH,COTTLE_7_N002,38349_COTTLE  _17.0_GUF,22M7_DB114,2022-07-28T00:00:00,815,H0488,WAT,-120.806888443,37.8303798090001,TAC_NORTH,TAC_NORTH,,2022-04-15T00:00:00,2030-12-31T23:59:59,2022-04-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
345,345,AS_NP15,GEN,COTTLE_2_FRNKNH,COTTLE_7_N002,38349_COTTLE  _17.0_GUF,22M7_DB114,2022-07-28T00:00:00,815,H0488,WAT,-120.806888443,37.8303798090001,TAC_NORTH,TAC_NORTH,,2022-04-15T00:00:00,2030-12-31T23:59:59,2022-04-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
346,346,AS_NP26,GEN,COVERD_2_MCKHY1,COVERD_7_N005,31846_COVE_RD _13.8_GUMC,22M7_DB114,2022-07-28T00:00:00,820,H0168,WAT,-121.956458599,40.8467597100001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
347,347,AS_NP15,GEN,COVERD_2_MCKHY1,COVERD_7_N005,31846_COVE_RD _13.8_GUMC,22M7_DB114,2022-07-28T00:00:00,820,H0168,WAT,-121.956458599,40.8467597100001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
348,348,AS_NP15,GEN,COVERD_2_QFUNTS,COVERD_7_B1,31846_COVE_RD _13.8_GUQF,22M7_DB114,2022-07-28T00:00:00,821,H0322,WAT,-121.948353026,40.882021797,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
349,349,AS_NP26,GEN,COVERD_2_QFUNTS,COVERD_7_B1,31846_COVE_RD _13.8_GUQF,22M7_DB114,2022-07-28T00:00:00,821,H0322,WAT,-121.948353026,40.882021797,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
350,350,AS_NP15,GEN,COWCRK_2_UNIT,COWCREEK_6_N001,31593_COWCREEK_60.0_GU1,22M7_DB114,2022-07-28T00:00:00,823,H0118,WAT,-122.020965549,40.5708116660001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
351,351,AS_NP26,GEN,COWCRK_2_UNIT,COWCREEK_6_N001,31593_COWCREEK_60.0_GU1,22M7_DB114,2022-07-28T00:00:00,823,H0118,WAT,-122.020965549,40.5708116660001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
352,352,AS_SP26,GEN,CPSTNO_7_PRMADS,CAPSTRNO_1_N016,22112_CAPSTRNO_!38_GUM1,22M7_DB114,2022-07-28T00:00:00,825,E0194,LFG,-117.614675204,33.4949909810001,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
353,353,AS_SP26,GEN,CPSTNO_7_PRMADS,CAPSTRNO_1_N016,22112_CAPSTRNO_138_GUM1,22M7_DB114,2022-07-28T00:00:00,825,E0194,LFG,-117.614675204,33.4949909810001,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
354,354,AS_SP15,GEN,CPSTNO_7_PRMADS,CAPSTRNO_1_N016,22112_CAPSTRNO_!38_GUM1,22M7_DB114,2022-07-28T00:00:00,825,E0194,LFG,-117.614675204,33.4949909810001,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
355,355,AS_SP15,GEN,CPSTNO_7_PRMADS,CAPSTRNO_1_N016,22112_CAPSTRNO_138_GUM1,22M7_DB114,2022-07-28T00:00:00,825,E0194,LFG,-117.614675204,33.4949909810001,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
356,356,AS_SP15,GEN,CPVERD_2_SOLAR,C590M1_7_N004,23307_IVGEN3M1_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,826,S0258,SUN,-115.728842927,32.747357069,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
357,357,AS_SP26,GEN,CPVERD_2_SOLAR,C590M1_7_N004,23307_IVGEN3M1_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,826,S0258,SUN,-115.728842927,32.747357069,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
358,358,AS_SP26,GEN,CRELMN_6_RAMON1,RAMNGEN_7_N002,22154_RAMN GEN_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,836,S0305,SUN,-116.871718242,33.011957443,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
359,359,AS_SP15,GEN,CRELMN_6_RAMON1,RAMNGEN_7_N002,22154_RAMN GEN_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,836,S0305,SUN,-116.871718242,33.011957443,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
360,360,AS_NP15,GEN,CRESSY_1_PARKER,CRESSEY_1_N003,34140_CRESSEY _115_GU1,22M7_DB114,2022-07-28T00:00:00,840,H0325,WAT,-120.444430012,37.4778382900001,TAC_NORTH,TAC_NORTH,,2022-04-15T00:00:00,2030-12-31T23:59:59,2022-04-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
361,361,AS_NP26,GEN,CRESSY_1_PARKER,CRESSEY_1_N003,34140_CRESSEY _115_GU1,22M7_DB114,2022-07-28T00:00:00,840,H0325,WAT,-120.444430012,37.4778382900001,TAC_NORTH,TAC_NORTH,,2022-04-15T00:00:00,2030-12-31T23:59:59,2022-04-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
362,362,AS_NP26,GEN,CRESTA_7_PL1X2,CRESTA_7_PL1X2-APND,,22M7_DB114,2022-07-28T00:00:00,841,H0121,WAT,-121.409781722,39.8259111240001,TAC_NORTH,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
363,363,AS_NP15,GEN,CRESTA_7_PL1X2,CRESTA_7_PL1X2-APND,,22M7_DB114,2022-07-28T00:00:00,841,H0121,WAT,-121.409781722,39.8259111240001,TAC_NORTH,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
364,364,AS_NP15,GEN,CRNEVL_6_CRNVA,CRANEVLY_6_N003,34259_CRANEVLY_70.0_GUCV,22M7_DB114,2022-07-28T00:00:00,850,H0120,WAT,-119.529475192,37.291588217,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
365,365,AS_NP26,GEN,CRNEVL_6_CRNVA,CRANEVLY_6_N003,34259_CRANEVLY_70.0_GUCV,22M7_DB114,2022-07-28T00:00:00,850,H0120,WAT,-119.529475192,37.291588217,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
366,366,AS_NP26,GEN,CRNEVL_6_SJQN 2,SJNO2_6_N002,34260_SJNO2   _70.0_GUS2,22M7_DB114,2022-07-28T00:00:00,853,H0449,WAT,-119.497462814,37.203265033,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
367,367,AS_NP15,GEN,CRNEVL_6_SJQN 2,SJNO2_6_N002,34260_SJNO2   _70.0_GUS2,22M7_DB114,2022-07-28T00:00:00,853,H0449,WAT,-119.497462814,37.203265033,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
368,368,AS_NP26,GEN,CRNEVL_6_SJQN 3,CRANEVLY_6_N002,34259_CRANEVLY_70.0_GUS3,22M7_DB114,2022-07-28T00:00:00,854,H0450,WAT,-119.519029191,37.254004283,TAC_NORTH,TAC_NORTH,,2021-07-31T00:00:00,2030-12-31T23:59:59,2021-07-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
369,369,AS_NP15,GEN,CRNEVL_6_SJQN 3,CRANEVLY_6_N002,34259_CRANEVLY_70.0_GUS3,22M7_DB114,2022-07-28T00:00:00,854,H0450,WAT,-119.519029191,37.254004283,TAC_NORTH,TAC_NORTH,,2021-07-31T00:00:00,2030-12-31T23:59:59,2021-07-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
370,370,AS_NP26,GEN,CROKET_7_UNIT,CRCKTCOG_7_N001,32900_CRCKTCOG_18.0_GU1,22M7_DB114,2022-07-28T00:00:00,857,G0161,NG,-122.215582021,38.0571212830001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
371,371,AS_NP15,GEN,CROKET_7_UNIT,CRCKTCOG_7_N001,32900_CRCKTCOG_18.0_GU1,22M7_DB114,2022-07-28T00:00:00,857,G0161,NG,-122.215582021,38.0571212830001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
372,372,AS_SP15,GEN,CRSTWD_6_KUMYAY,KUMEYAAY_7_N001,22904_KUMEYAAY_34.5_GUKY,22M7_DB114,2022-07-28T00:00:00,863,W0359,WND,-116.345237495,32.732370858,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
373,373,AS_SP26,GEN,CRSTWD_6_KUMYAY,KUMEYAAY_7_N001,22904_KUMEYAAY_34.5_GUKY,22M7_DB114,2022-07-28T00:00:00,863,W0359,WND,-116.345237495,32.732370858,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
374,374,AS_NP15,GEN,CRWCKS_1_SOLAR1,CRWCRKGN_7_N001,34051_CRWCRKGN_34.5_GUS1,22M7_DB114,2022-07-28T00:00:00,867,S0459,SUN,-121.131372441,37.391562241,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
375,375,AS_NP26,GEN,CRWCKS_1_SOLAR1,CRWCRKGN_7_N001,34051_CRWCRKGN_34.5_GUS1,22M7_DB114,2022-07-28T00:00:00,867,S0459,SUN,-121.131372441,37.391562241,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
376,376,AS_NP26,GEN,CSCCOG_1_UNIT 1,CSCCOG_6_N001,36832_CSC COG._60.0_GU1,22M7_DB114,2022-07-28T00:00:00,870,G0114,NG,-121.944241226,37.364255217,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
377,377,AS_NP15,GEN,CSCCOG_1_UNIT 1,CSCCOG_6_N001,36832_CSC COG._60.0_GU1,22M7_DB114,2022-07-28T00:00:00,870,G0114,NG,-121.944241226,37.364255217,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
378,378,AS_SP15,GEN,CSLR4S_2_SOLAR,Q510_7_N005,23294_Q510    _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,873,S0255,SUN,-115.692943167,32.750676196,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
379,379,AS_SP26,GEN,CSLR4S_2_SOLAR,Q510_7_N005,23294_Q510    _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,873,S0255,SUN,-115.692943167,32.750676196,TAC_SOUTH,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
380,380,AS_NP26,GEN,CSTOGA_6_LNDFIL,CALISTGA_6_N004,32652_CALISTGA_60.0_GUM1,22M7_DB114,2022-07-28T00:00:00,877,E0307,,-122.531550236,38.5831840550001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
381,381,AS_NP15,GEN,CSTOGA_6_LNDFIL,CALISTGA_6_N004,32652_CALISTGA_60.0_GUM1,22M7_DB114,2022-07-28T00:00:00,877,E0307,,-122.531550236,38.5831840550001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
382,382,AS_NP15,GEN,CSTRVL_7_PL1X2,CSTRVLLE_1_N004,35924_CSTRVLLE_115_GUM1,22M7_DB114,2022-07-28T00:00:00,880,E0135,LFG,-121.76772172,36.7137784780001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
383,383,AS_NP26,GEN,CSTRVL_7_PL1X2,CSTRVLLE_1_N004,35924_CSTRVLLE_115_GUM1,22M7_DB114,2022-07-28T00:00:00,880,E0135,LFG,-121.76772172,36.7137784780001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
384,384,AS_NP15,GEN,CSTRVL_7_QFUNTS,CSTRVLLE_1_N003,35924_CSTRVLLE_115_GUQF,22M7_DB114,2022-07-28T00:00:00,881,E0055,LFG,-121.767837301,36.70631052,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
385,385,AS_NP26,GEN,CSTRVL_7_QFUNTS,CSTRVLLE_1_N003,35924_CSTRVLLE_115_GUQF,22M7_DB114,2022-07-28T00:00:00,881,E0055,LFG,-121.767837301,36.70631052,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
386,386,AS_NP26,GEN,CTNWDP_1_QF,COTWDPGE_1_N024,31464_COTWDPGE_115_GUM1,22M7_DB114,2022-07-28T00:00:00,882,H0116,WAT,-118.043554214,36.4434689930001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
387,387,AS_NP15,GEN,CTNWDP_1_QF,COTWDPGE_1_N024,31464_COTWDPGE_115_GUM1,22M7_DB114,2022-07-28T00:00:00,882,H0116,WAT,-118.043554214,36.4434689930001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
388,388,AS_NP15,GEN,CUMBIA_1_SOLAR,4C687C2_7_N001,39508_4C687C2 _13.8_GUF,22M7_DB114,2022-07-28T00:00:00,886,S0343,SUN,-121.863846164,38.0194949950001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
389,389,AS_NP26,GEN,CUMBIA_1_SOLAR,4C687C2_7_N001,39508_4C687C2 _13.8_GUF,22M7_DB114,2022-07-28T00:00:00,886,S0343,SUN,-121.863846164,38.0194949950001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
390,390,AS_NP15,GEN,CURIS_1_QF,CURTISS_1_N010,33916_CURTISS _115_GUM1,22M7_DB114,2022-07-28T00:00:00,889,H0301,WAT,-120.432514174,37.368561975,TAC_NORTH,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
391,391,AS_NP26,GEN,CURIS_1_QF,CURTISS_1_N010,33916_CURTISS _115_GUM1,22M7_DB114,2022-07-28T00:00:00,889,H0301,WAT,-120.432514174,37.368561975,TAC_NORTH,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
392,392,AS_NP26,GEN,CUYAMS_6_CUYSR1,Q356_7_N001,35011_Q356    _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,897,S0617,SUN,-119.597688994,34.9014358050001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
393,393,AS_SP15,GEN,CUYAMS_6_CUYSR1,Q356_7_N001,35011_Q356    _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,897,S0617,SUN,-119.597688994,34.9014358050001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
394,394,AS_NP15,GEN,DAVIS_1_SOLAR1,DAVIS_1_N029,31990_DAVIS   _115_GUMB,22M7_DB114,2022-07-28T00:00:00,926,S0310,SUN,-121.694432157,38.5015392380001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
395,395,AS_NP26,GEN,DAVIS_1_SOLAR1,DAVIS_1_N029,31990_DAVIS   _115_GUMB,22M7_DB114,2022-07-28T00:00:00,926,S0310,SUN,-121.694432157,38.5015392380001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
396,396,AS_NP15,GEN,DAVIS_1_SOLAR2,DAVIS_1_N030,31990_DAVIS   _115_GUMC,22M7_DB114,2022-07-28T00:00:00,927,S0311,SUN,-121.692346354,38.5015992140001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
397,397,AS_NP26,GEN,DAVIS_1_SOLAR2,DAVIS_1_N030,31990_DAVIS   _115_GUMC,22M7_DB114,2022-07-28T00:00:00,927,S0311,SUN,-121.692346354,38.5015992140001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
398,398,AS_NP26,GEN,DAVIS_7_MNMETH,DAVIS_1_N018,31990_DAVIS   _115_GUM1,22M7_DB114,2022-07-28T00:00:00,928,E0154,LFG,-121.687463868,38.5962985960001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
399,399,AS_NP15,GEN,DAVIS_7_MNMETH,DAVIS_1_N018,31990_DAVIS   _115_GUM1,22M7_DB114,2022-07-28T00:00:00,928,E0154,LFG,-121.687463868,38.5962985960001,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
400,400,AS_NP15,GEN,DEADCK_1_UNIT,DEADWOOD_1_N001,31473_DEADWOOD_115_GU1,22M7_DB114,2022-07-28T00:00:00,931,H0362,WAT,-121.09576468,39.529995807,TAC_NORTH,TAC_NORTH,,2022-03-08T00:00:00,2030-12-31T23:59:59,2022-03-08T08:00:00-00:00,2031-01-01T07:59:59-00:00
401,401,AS_NP26,GEN,DEADCK_1_UNIT,DEADWOOD_1_N001,31473_DEADWOOD_115_GU1,22M7_DB114,2022-07-28T00:00:00,931,H0362,WAT,-121.09576468,39.529995807,TAC_NORTH,TAC_NORTH,,2022-03-08T00:00:00,2030-12-31T23:59:59,2022-03-08T08:00:00-00:00,2031-01-01T07:59:59-00:00
402,402,AS_NP26,GEN,DEERCR_6_UNIT 1,DEERCRK_7_B1,32474_DEER CRK_ 2.3_GU1,22M7_DB114,2022-07-28T00:00:00,934,H0133,WAT,-120.844158217,39.298118577,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
403,403,AS_NP15,GEN,DEERCR_6_UNIT 1,DEERCRK_7_B1,32474_DEER CRK_ 2.3_GU1,22M7_DB114,2022-07-28T00:00:00,934,H0133,WAT,-120.844158217,39.298118577,TAC_NORTH,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
404,404,AS_SP26,GEN,DELAMO_2_SOLAR1,DELAMO_2_N060,24029_DELAMO  _230_GUH,22M7_DB114,2022-07-28T00:00:00,939,S0438,SUN,-118.045698514,33.9107500980001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
405,405,AS_SP15,GEN,DELAMO_2_SOLAR1,DELAMO_2_N060,24029_DELAMO  _230_GUH,22M7_DB114,2022-07-28T00:00:00,939,S0438,SUN,-118.045698514,33.9107500980001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
406,406,AS_SP26,GEN,DELAMO_2_SOLAR2,DELAMO_2_N061,24029_DELAMO  _230_GUM,22M7_DB114,2022-07-28T00:00:00,940,S0439,,-118.044045372,33.9107588050001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
407,407,AS_SP15,GEN,DELAMO_2_SOLAR2,DELAMO_2_N061,24029_DELAMO  _230_GUM,22M7_DB114,2022-07-28T00:00:00,940,S0439,,-118.044045372,33.9107588050001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
408,408,AS_SP15,GEN,DELAMO_2_SOLAR3,DELAMO_2_N071,24029_DELAMO  _230_GUGS,22M7_DB114,2022-07-28T00:00:00,941,S0575,SUN,-118.048997043,33.914045055,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
409,409,AS_SP26,GEN,DELAMO_2_SOLAR3,DELAMO_2_N071,24029_DELAMO  _230_GUGS,22M7_DB114,2022-07-28T00:00:00,941,S0575,SUN,-118.048997043,33.914045055,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
410,410,AS_SP15,GEN,DELAMO_2_SOLAR4,DELAMO_2_N072,24029_DELAMO  _230_GUS4,22M7_DB114,2022-07-28T00:00:00,942,S0576,SUN,-118.041470463,33.9124936640001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
411,411,AS_SP26,GEN,DELAMO_2_SOLAR4,DELAMO_2_N072,24029_DELAMO  _230_GUS4,22M7_DB114,2022-07-28T00:00:00,942,S0576,SUN,-118.041470463,33.9124936640001,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
412,412,AS_SP15,GEN,DELAMO_2_SOLAR5,DELAMO_2_N073,24029_DELAMO  _230_GUS5,22M7_DB114,2022-07-28T00:00:00,943,S0577,SUN,-118.049730653,33.912455177,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
413,413,AS_SP26,GEN,DELAMO_2_SOLAR5,DELAMO_2_N073,24029_DELAMO  _230_GUS5,22M7_DB114,2022-07-28T00:00:00,943,S0577,SUN,-118.049730653,33.912455177,TAC_ECNTR,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
