,AS_ID,RES_TYPE,RES_ID,PNODE_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,CEC Plant ID,Lng,Lat
475,AS_SP15,GEN,DSRTHV_2_DH2SR2,DSRTHV3_7_N002,28951_34.5_GENS2,22M7_DB114,2022-07-28T00:00:00,1083,S0711,-115.241098076,33.684590832
476,AS_SP26,GEN,DSRTSL_2_SOLAR1,DSRTSL_2_SOLAR1-APND,,22M7_DB114,2022-07-28T00:00:00,1084,S0457,-115.426955992,35.591157191
477,AS_SP15,GEN,DSRTSL_2_SOLAR1,DSRTSL_2_SOLAR1-APND,,22M7_DB114,2022-07-28T00:00:00,1084,S0457,-115.426955992,35.591157191
478,AS_SP15,GEN,DSRTSN_2_SOLAR1,DSRTSN_2_SOLAR1-APND,,22M7_DB114,2022-07-28T00:00:00,1090,S0257,-115.419172131,33.824248841
479,AS_SP26,GEN,DSRTSN_2_SOLAR1,DSRTSN_2_SOLAR1-APND,,22M7_DB114,2022-07-28T00:00:00,1090,S0257,-115.419172131,33.824248841
480,AS_SP15,GEN,DSRTSN_2_SOLAR2,DSRTSN_2_SOLAR2-APND,,22M7_DB114,2022-07-28T00:00:00,1091,S0256,-115.403544769,33.8114453540001
481,AS_SP26,GEN,DSRTSN_2_SOLAR2,DSRTSN_2_SOLAR2-APND,,22M7_DB114,2022-07-28T00:00:00,1091,S0256,-115.403544769,33.8114453540001
482,AS_NP26,GEN,DUANE_1_PL1X3,DUANE_1_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,1099,G0169,-121.9509986,37.376958889
483,AS_NP15,GEN,DUANE_1_PL1X3,DUANE_1_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,1099,G0169,-121.9509986,37.376958889
484,AS_NP26,GEN,DUTCH1_7_UNIT 1,DTCHFLT1_7_B1,32464_DTCHFLT1_11.0_GU1,22M7_DB114,2022-07-28T00:00:00,1116,H0156,-120.835650407,39.2169673820001
485,AS_NP15,GEN,DUTCH1_7_UNIT 1,DTCHFLT1_7_B1,32464_DTCHFLT1_11.0_GU1,22M7_DB114,2022-07-28T00:00:00,1116,H0156,-120.835650407,39.2169673820001
486,AS_NP26,GEN,DUTCH2_7_UNIT 1,DTCHFLT2_7_B1,32502_DTCHFLT2_ 6.9_GU1,22M7_DB114,2022-07-28T00:00:00,1117,H0157,-120.835323124,39.2183487200001
487,AS_NP15,GEN,DUTCH2_7_UNIT 1,DTCHFLT2_7_B1,32502_DTCHFLT2_ 6.9_GU1,22M7_DB114,2022-07-28T00:00:00,1117,H0157,-120.835323124,39.2183487200001
488,AS_SP15,GEN,DVLCYN_1_UNITS,DVLCYN_1_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,1122,H0137,-117.334610981,34.205611075
489,AS_SP26,GEN,DVLCYN_1_UNITS,DVLCYN_1_UNITS-APND,,22M7_DB114,2022-07-28T00:00:00,1122,H0137,-117.334610981,34.205611075
490,AS_SP26,GEN,EASTWD_7_UNIT,EASTWOOD_7_B1,24319_EASTWOOD_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1133,H0161,-119.256681775,37.1478311760001
491,AS_SP15,GEN,EASTWD_7_UNIT,EASTWOOD_7_B1,24319_EASTWOOD_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1133,H0161,-119.256681775,37.1478311760001
492,AS_NP26,GEN,EEKTMN_6_SOLAR1,S625_7_N001,34627_S625    _34.5_GUE,22M7_DB114,2022-07-28T00:00:00,1171,S0424,-119.947830782,36.0543820230001
493,AS_NP15,GEN,EEKTMN_6_SOLAR1,S625_7_N001,34627_S625    _34.5_GUE,22M7_DB114,2022-07-28T00:00:00,1171,S0424,-119.947830782,36.0543820230001
494,AS_SP26,GEN,EGATE_7_NOCITY,EASTGATE_6_N004,22204_EASTGATE_69.0_GUM1,22M7_DB114,2022-07-28T00:00:00,1176,E0202,-117.197143959,32.8786801790001
495,AS_SP15,GEN,EGATE_7_NOCITY,EASTGATE_6_N004,22204_EASTGATE_69.0_GUM1,22M7_DB114,2022-07-28T00:00:00,1176,E0202,-117.197143959,32.8786801790001
496,AS_SP26,GEN,ELCAJN_6_EB1BT1,ELCAJNGT_7_N011,22212_ELCAJNGT_12.5_GUEB,22M7_DB114,2022-07-28T00:00:00,1186,B0013,-116.974202815,32.7951658270001
497,AS_SP15,GEN,ELCAJN_6_EB1BT1,ELCAJNGT_7_N011,22212_ELCAJNGT_12.5_GUEB,22M7_DB114,2022-07-28T00:00:00,1186,B0013,-116.974202815,32.7951658270001
498,AS_SP26,GEN,ELCAJN_6_LM6K,ELCAJNEG_7_GN001,22434_ELCAJNEG_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1187,G0951,-116.972056007,32.7961636090001
499,AS_SP15,GEN,ELCAJN_6_LM6K,ELCAJNEG_7_GN001,22434_ELCAJNEG_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1187,G0951,-116.972056007,32.7961636090001
500,AS_SP15,GEN,ELCAJN_6_UNITA1,CPELCAJN_7_B1,22150_CPELCAJN_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1189,G0910,-116.961888782,32.793017354
501,AS_SP26,GEN,ELCAJN_6_UNITA1,CPELCAJN_7_B1,22150_CPELCAJN_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1189,G0910,-116.961888782,32.793017354
502,AS_NP26,GEN,ELCAP_1_SOLAR,ELCAPTN_7_N004,34137_EL CAPTN_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,1198,S9267,-120.507439706,37.351101897
503,AS_NP15,GEN,ELCAP_1_SOLAR,ELCAPTN_7_N004,34137_EL CAPTN_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,1198,S9267,-120.507439706,37.351101897
504,AS_NP26,GEN,ELECTR_7_PL1X3,ELECTR_7_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,1212,H0171,-120.669999417,38.331004287
505,AS_NP15,GEN,ELECTR_7_PL1X3,ELECTR_7_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,1212,H0171,-120.669999417,38.331004287
506,AS_NP15,GEN,ELKCRK_6_STONYG,ELKCREEK_6_N003,31726_ELKCREEK_60.0_GUSG,22M7_DB114,2022-07-28T00:00:00,1217,H0500,-122.533234124,39.5868160370001
507,AS_NP26,GEN,ELKCRK_6_STONYG,ELKCREEK_6_N003,31726_ELKCREEK_60.0_GUSG,22M7_DB114,2022-07-28T00:00:00,1217,H0500,-122.533234124,39.5868160370001
508,AS_SP15,GEN,ELKHIL_2_PL1X3,ELKHIL_2_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,1218,G0799,-119.470070845,35.280460991
509,AS_NP26,GEN,ELKHIL_2_PL1X3,ELKHIL_2_PL1X3-APND,,22M7_DB114,2022-07-28T00:00:00,1218,G0799,-119.470070845,35.280460991
510,AS_SP15,GEN,ELLIS_2_QF,ELLIS_6_N003,24197_ELLIS   _66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,1233,E0025,-117.956851134,33.6387829610001
511,AS_SP26,GEN,ELLIS_2_QF,ELLIS_6_N003,24197_ELLIS   _66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,1233,E0025,-117.956851134,33.6387829610001
512,AS_NP26,GEN,ELNIDP_6_BIOMAS,ELNIDBIO_6_N001,34239_ELNIDBIO_70.0_GUBM,22M7_DB114,2022-07-28T00:00:00,1239,E0007,-120.490492608,37.186998057
513,AS_NP15,GEN,ELNIDP_6_BIOMAS,ELNIDBIO_6_N001,34239_ELNIDBIO_70.0_GUBM,22M7_DB114,2022-07-28T00:00:00,1239,E0007,-120.490492608,37.186998057
514,AS_SP26,GEN,ELNIDS_2_DODPEV,ELNIDO_2_N031,24040_EL NIDO _230_GU1,22M7_DB114,2022-07-28T00:00:00,1240,B0012,-118.382527673,33.922264844
515,AS_SP15,GEN,ELNIDS_2_DODPEV,ELNIDO_2_N031,24040_EL NIDO _230_GU1,22M7_DB114,2022-07-28T00:00:00,1240,B0012,-118.382527673,33.922264844
516,AS_SP26,GEN,ENERSJ_2_WIND,Q159AC1_7_N001,23101_Q159A_C1_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1270,W0460,-116.064999143,32.5746512640001
517,AS_SP15,GEN,ENERSJ_2_WIND,Q159AC1_7_N001,23101_Q159A_C1_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1270,W0460,-116.064999143,32.5746512640001
518,AS_SP15,GEN,ENWIND_2_WIND1,ENCANWND_6_N002,24458_ENCANWND_66.0_GUWD,22M7_DB114,2022-07-28T00:00:00,1274,W0407,-118.321975169,35.0757699280001
519,AS_SP26,GEN,ENWIND_2_WIND1,ENCANWND_6_N002,24458_ENCANWND_66.0_GUWD,22M7_DB114,2022-07-28T00:00:00,1274,W0407,-118.321975169,35.0757699280001
520,AS_SP15,GEN,ENWIND_2_WIND2,ENCANWND_6_N003,24458_ENCANWND_66.0_GUR1,22M7_DB114,2022-07-28T00:00:00,1275,W0265,-118.318351509,35.070460295
521,AS_SP26,GEN,ENWIND_2_WIND2,ENCANWND_6_N003,24458_ENCANWND_66.0_GUR1,22M7_DB114,2022-07-28T00:00:00,1275,W0265,-118.318351509,35.070460295
522,AS_SP15,GEN,ESCNDO_6_EB1BT1,BESSGEN_7_N001,99003_BESS GEN_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,1285,B0008,-117.115015565,33.1244085020001
523,AS_SP26,GEN,ESCNDO_6_EB1BT1,BESSGEN_7_N001,99003_BESS GEN_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,1285,B0008,-117.115015565,33.1244085020001
524,AS_SP26,GEN,ESCNDO_6_PL1X2,CPESCNDO_7_A1,22257_RAMCO_ES_13.8_GUA1,22M7_DB114,2022-07-28T00:00:00,1293,G0945,-117.120275905,33.1284321050001
525,AS_SP15,GEN,ESCNDO_6_PL1X2,CPESCNDO_7_A1,22257_RAMCO_ES_13.8_GUA1,22M7_DB114,2022-07-28T00:00:00,1293,G0945,-117.120275905,33.1284321050001
526,AS_SP26,GEN,ESCNDO_6_UNITB1,CPESCNDO_7_B1,22153_CPESCNDO_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1294,G0845,-117.117344908,33.122196694
527,AS_SP15,GEN,ESCNDO_6_UNITB1,CPESCNDO_7_B1,22153_CPESCNDO_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1294,G0845,-117.117344908,33.122196694
528,AS_SP15,GEN,ESCO_6_GLMQF,GOALLINE_6_N001,22332_GOALLINE_69.0_GU1,22M7_DB114,2022-07-28T00:00:00,1296,G0233,-117.099236147,33.1186535160001
529,AS_SP26,GEN,ESCO_6_GLMQF,GOALLINE_6_N001,22332_GOALLINE_69.0_GU1,22M7_DB114,2022-07-28T00:00:00,1296,G0233,-117.099236147,33.1186535160001
530,AS_NP26,GEN,ESQUON_6_LNDFIL,Q477_7_B1,31763_Q477    _ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,1307,E0248,-121.726416461,39.67463295
531,AS_NP15,GEN,ESQUON_6_LNDFIL,Q477_7_B1,31763_Q477    _ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,1307,E0248,-121.726416461,39.67463295
532,AS_SP15,GEN,ETIWND_2_CHMPNE,ETIWANDA_6_N019,24055_ETIWANDA_66.0_GUCS,22M7_DB114,2022-07-28T00:00:00,1313,S9414,-117.5308103,34.0446557130001
533,AS_SP26,GEN,ETIWND_2_CHMPNE,ETIWANDA_6_N019,24055_ETIWANDA_66.0_GUCS,22M7_DB114,2022-07-28T00:00:00,1313,S9414,-117.5308103,34.0446557130001
534,AS_SP15,GEN,ETIWND_2_FONTNA,ETIWANDA_6_N008,24055_ETIWANDA_66.0_GUM1,22M7_DB114,2022-07-28T00:00:00,1314,H0298,-117.486326812,34.2316234670001
535,AS_SP26,GEN,ETIWND_2_FONTNA,ETIWANDA_6_N008,24055_ETIWANDA_66.0_GUM1,22M7_DB114,2022-07-28T00:00:00,1314,H0298,-117.486326812,34.2316234670001
536,AS_SP26,GEN,ETIWND_2_QF,ETIWANDA_6_N004,24055_ETIWANDA_66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,1317,G0483,-117.938347475,33.693989005
537,AS_SP15,GEN,ETIWND_2_QF,ETIWANDA_6_N004,24055_ETIWANDA_66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,1317,G0483,-117.938347475,33.693989005
538,AS_SP26,GEN,ETIWND_2_RTS010,ETIWANDA_6_GN001,24055_ETIWANDA_66.0_GU10,22M7_DB114,2022-07-28T00:00:00,1318,S0188,-117.517109556,34.0748594560001
539,AS_SP15,GEN,ETIWND_2_RTS010,ETIWANDA_6_GN001,24055_ETIWANDA_66.0_GU10,22M7_DB114,2022-07-28T00:00:00,1318,S0188,-117.517109556,34.0748594560001
540,AS_SP26,GEN,ETIWND_2_RTS015,ETIWANDA_6_N018,24055_ETIWANDA_66.0_GU15,22M7_DB114,2022-07-28T00:00:00,1319,S0191,-117.516713129,34.080228461
541,AS_SP15,GEN,ETIWND_2_RTS015,ETIWANDA_6_N018,24055_ETIWANDA_66.0_GU15,22M7_DB114,2022-07-28T00:00:00,1319,S0191,-117.516713129,34.080228461
542,AS_SP26,GEN,ETIWND_2_RTS017,ETIWANDA_6_N016,24055_ETIWANDA_66.0_GU17,22M7_DB114,2022-07-28T00:00:00,1320,S0193,-117.512913915,34.073447921
543,AS_SP15,GEN,ETIWND_2_RTS017,ETIWANDA_6_N016,24055_ETIWANDA_66.0_GU17,22M7_DB114,2022-07-28T00:00:00,1320,S0193,-117.512913915,34.073447921
544,AS_SP26,GEN,ETIWND_2_RTS018,ETIWANDA_6_GN002,24055_ETIWANDA_66.0_GU18,22M7_DB114,2022-07-28T00:00:00,1321,S0194,-117.516630669,34.083996583
545,AS_SP15,GEN,ETIWND_2_RTS018,ETIWANDA_6_GN002,24055_ETIWANDA_66.0_GU18,22M7_DB114,2022-07-28T00:00:00,1321,S0194,-117.516630669,34.083996583
546,AS_SP26,GEN,ETIWND_2_RTS023,ETIWANDA_6_GN003,24055_ETIWANDA_66.0_GU23,22M7_DB114,2022-07-28T00:00:00,1322,S0196,-117.520278542,34.0801525030001
547,AS_SP15,GEN,ETIWND_2_RTS023,ETIWANDA_6_GN003,24055_ETIWANDA_66.0_GU23,22M7_DB114,2022-07-28T00:00:00,1322,S0196,-117.520278542,34.0801525030001
548,AS_SP26,GEN,ETIWND_2_RTS026,ETIWANDA_6_N015,24055_ETIWANDA_66.0_GU26,22M7_DB114,2022-07-28T00:00:00,1323,S0197,-117.425342552,34.132376761
549,AS_SP15,GEN,ETIWND_2_RTS026,ETIWANDA_6_N015,24055_ETIWANDA_66.0_GU26,22M7_DB114,2022-07-28T00:00:00,1323,S0197,-117.425342552,34.132376761
550,AS_SP26,GEN,ETIWND_2_RTS027,ETIWANDA_6_N017,24055_ETIWANDA_66.0_GU27,22M7_DB114,2022-07-28T00:00:00,1324,S0227,-117.425482942,34.127199166
551,AS_SP15,GEN,ETIWND_2_RTS027,ETIWANDA_6_N017,24055_ETIWANDA_66.0_GU27,22M7_DB114,2022-07-28T00:00:00,1324,S0227,-117.425482942,34.127199166
552,AS_SP26,GEN,ETIWND_2_SOLAR,ETIWANDA_6_N011,24055_ETIWANDA_66.0_GURT,22M7_DB114,2022-07-28T00:00:00,1325,S0119,-117.517024557,34.08141284
553,AS_SP15,GEN,ETIWND_2_SOLAR,ETIWANDA_6_N011,24055_ETIWANDA_66.0_GURT,22M7_DB114,2022-07-28T00:00:00,1325,S0119,-117.517024557,34.08141284
554,AS_SP26,GEN,ETIWND_2_SOLAR1,ETIWANDA_6_N020,24055_ETIWANDA_66.0_GUS1,22M7_DB114,2022-07-28T00:00:00,1326,S0449,-117.553234853,34.0451414030001
555,AS_SP15,GEN,ETIWND_2_SOLAR1,ETIWANDA_6_N020,24055_ETIWANDA_66.0_GUS1,22M7_DB114,2022-07-28T00:00:00,1326,S0449,-117.553234853,34.0451414030001
556,AS_SP15,GEN,ETIWND_2_SOLAR2,ETIWANDA_6_N021,24055_ETIWANDA_66.0_GUS2,22M7_DB114,2022-07-28T00:00:00,1327,S0447,-117.544492243,34.097919608
557,AS_SP26,GEN,ETIWND_2_SOLAR2,ETIWANDA_6_N021,24055_ETIWANDA_66.0_GUS2,22M7_DB114,2022-07-28T00:00:00,1327,S0447,-117.544492243,34.097919608
558,AS_SP26,GEN,ETIWND_2_SOLAR5,ETIWANDA_6_N022,24055_ETIWANDA_66.0_GUS5,22M7_DB114,2022-07-28T00:00:00,1328,S0572,-117.51740061,34.029799095
559,AS_SP15,GEN,ETIWND_2_SOLAR5,ETIWANDA_6_N022,24055_ETIWANDA_66.0_GUS5,22M7_DB114,2022-07-28T00:00:00,1328,S0572,-117.51740061,34.029799095
560,AS_SP15,GEN,ETIWND_2_UNIT1,ETIWANDA_6_N023,24055_ETIWANDA_66.0_GUNI,22M7_DB114,2022-07-28T00:00:00,1333,G0280,-117.54035882,34.0453968620001
561,AS_SP26,GEN,ETIWND_2_UNIT1,ETIWANDA_6_N023,24055_ETIWANDA_66.0_GUNI,22M7_DB114,2022-07-28T00:00:00,1333,G0280,-117.54035882,34.0453968620001
562,AS_SP26,GEN,ETIWND_6_GRPLND,ETWPKGEN_7_B1,28310_ETWPKGEN_13.8_GUPK,22M7_DB114,2022-07-28T00:00:00,1334,G9333,-117.533887348,34.0904349580001
563,AS_SP15,GEN,ETIWND_6_GRPLND,ETWPKGEN_7_B1,28310_ETWPKGEN_13.8_GUPK,22M7_DB114,2022-07-28T00:00:00,1334,G9333,-117.533887348,34.0904349580001
564,AS_SP26,GEN,ETIWND_6_MWDETI,ETIWANDA_6_N006,24055_ETIWANDA_66.0_GUMW,22M7_DB114,2022-07-28T00:00:00,1337,H0174,-117.525641546,34.1034159600001
565,AS_SP15,GEN,ETIWND_6_MWDETI,ETIWANDA_6_N006,24055_ETIWANDA_66.0_GUMW,22M7_DB114,2022-07-28T00:00:00,1337,H0174,-117.525641546,34.1034159600001
566,AS_NP15,GEN,EXCHEC_7_UNIT 1,EXCHQUER_7_B1,34306_EXCHQUER_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1342,H0175,-120.272760153,37.584371538
567,AS_NP26,GEN,EXCHEC_7_UNIT 1,EXCHQUER_7_B1,34306_EXCHQUER_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1342,H0175,-120.272760153,37.584371538
568,AS_NP15,GEN,EXCLSG_1_SOLAR,Q678C2_7_N001,39781_Q678C2  _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1343,S0458,-120.242765264,36.396683244
569,AS_NP26,GEN,EXCLSG_1_SOLAR,Q678C2_7_N001,39781_Q678C2  _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1343,S0458,-120.242765264,36.396683244
570,AS_NP26,GEN,FAIRHV_6_UNIT,FAIRHAVN_7_B1,31150_FAIRHAVN_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1344,E0037,-124.203033655,40.799427479
571,AS_NP15,GEN,FAIRHV_6_UNIT,FAIRHAVN_7_B1,31150_FAIRHAVN_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1344,E0037,-124.203033655,40.799427479
572,AS_NP15,GEN,FLOWD2_2_FPLWND,FLOWD3-6_7_N100,33840_FLOWD3-6_21.6_GUDW,22M7_DB114,2022-07-28T00:00:00,1370,W0423,-121.617339398,37.7618245830001
573,AS_NP26,GEN,FLOWD2_2_FPLWND,FLOWD3-6_7_N100,33840_FLOWD3-6_21.6_GUDW,22M7_DB114,2022-07-28T00:00:00,1370,W0423,-121.617339398,37.7618245830001
574,AS_NP15,GEN,FLOWD2_2_UNIT 1,FLOWD3-6_7_N101,33840_FLOWD3-6_21.6_GUQF,22M7_DB114,2022-07-28T00:00:00,1371,W0348,-121.69080183,37.7810022580001
575,AS_NP26,GEN,FLOWD2_2_UNIT 1,FLOWD3-6_7_N101,33840_FLOWD3-6_21.6_GUQF,22M7_DB114,2022-07-28T00:00:00,1371,W0348,-121.69080183,37.7810022580001
576,AS_SP26,GEN,FLOWD_2_RT2WD2,RIDGET2_7_N001,99205_RIDGE T2_21.5_GUR2,22M7_DB114,2022-07-28T00:00:00,1372,W0297,-118.313887853,35.0706642800001
577,AS_SP15,GEN,FLOWD_2_RT2WD2,RIDGET2_7_N001,99205_RIDGE T2_21.5_GUR2,22M7_DB114,2022-07-28T00:00:00,1372,W0297,-118.313887853,35.0706642800001
578,AS_NP26,GEN,FMEADO_6_HELLHL,FRNCHMS_6_N005,32388_FRNCH MS_60.0_GUM1,22M7_DB114,2022-07-28T00:00:00,1377,H0228,-120.408058947,39.056475854
579,AS_NP15,GEN,FMEADO_6_HELLHL,FRNCHMS_6_N005,32388_FRNCH MS_60.0_GUM1,22M7_DB114,2022-07-28T00:00:00,1377,H0228,-120.408058947,39.056475854
580,AS_NP26,GEN,FMEADO_7_UNIT,FRNCHMD_7_B1,32508_FRNCH MD_ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,1378,H0195,-120.406094392,39.0779692150001
581,AS_NP15,GEN,FMEADO_7_UNIT,FRNCHMD_7_B1,32508_FRNCH MD_ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,1378,H0195,-120.406094392,39.0779692150001
582,AS_NP15,GEN,FORBST_7_UNIT 1,FORBSTWN_7_B1,31814_FORBSTWN_11.5_GU1,22M7_DB114,2022-07-28T00:00:00,1380,H0191,-121.278720351,39.5509709680001
583,AS_NP26,GEN,FORBST_7_UNIT 1,FORBSTWN_7_B1,31814_FORBSTWN_11.5_GU1,22M7_DB114,2022-07-28T00:00:00,1380,H0191,-121.278720351,39.5509709680001
584,AS_NP15,GEN,FORKBU_6_UNIT,FORKBUTT_7_B1,31870_FORKBUTT_ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,1382,H0130,-121.632193421,39.870808901
585,AS_NP26,GEN,FORKBU_6_UNIT,FORKBUTT_7_B1,31870_FORKBUTT_ 4.2_GU1,22M7_DB114,2022-07-28T00:00:00,1382,H0130,-121.632193421,39.870808901
586,AS_NP26,GEN,FRESHW_1_SOLAR1,FRWTG1_7_N001,34406_FRWT G1 _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1387,S0520,-119.579712248,36.144318942
587,AS_NP15,GEN,FRESHW_1_SOLAR1,FRWTG1_7_N001,34406_FRWT G1 _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1387,S0520,-119.579712248,36.144318942
588,AS_NP26,GEN,FRIANT_6_UNITS,FRIANTDM_7_B1,34636_FRIANTDM_ 6.6_GU1,22M7_DB114,2022-07-28T00:00:00,1391,H0198,-119.7034413,36.9976864180001
589,AS_NP15,GEN,FRIANT_6_UNITS,FRIANTDM_7_B1,34636_FRIANTDM_ 6.6_GU1,22M7_DB114,2022-07-28T00:00:00,1391,H0198,-119.7034413,36.9976864180001
590,AS_SP15,GEN,FRITO_1_LAY,FRITOLAY_7_N002,35048_FRITOLAY_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,1394,G0216,-119.321521396,35.395249619
591,AS_NP26,GEN,FRITO_1_LAY,FRITOLAY_7_N002,35048_FRITOLAY_12.0_GU1,22M7_DB114,2022-07-28T00:00:00,1394,G0216,-119.321521396,35.395249619
592,AS_SP15,GEN,FRNTBW_6_SOLAR1,FNTRG1_7_N001,34847_FNTR G1 _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1401,S0688,-119.845295063,35.6109855130001
593,AS_NP26,GEN,FRNTBW_6_SOLAR1,FNTRG1_7_N001,34847_FNTR G1 _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1401,S0688,-119.845295063,35.6109855130001
594,AS_NP15,GEN,FTSWRD_6_TRFORK,FRTSWRD_6_GN001,31114_FRT SWRD_60.0_GUM2,22M7_DB114,2022-07-28T00:00:00,1417,H0512,-123.523138347,40.1998378750001
595,AS_NP26,GEN,FTSWRD_6_TRFORK,FRTSWRD_6_GN001,31114_FRT SWRD_60.0_GUM2,22M7_DB114,2022-07-28T00:00:00,1417,H0512,-123.523138347,40.1998378750001
596,AS_SP26,GEN,GALE_1_SEGS1,SEGS1G_7_B1,24751_SEGS  1G_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1424,S0069,-116.827971367,34.8687770350001
597,AS_SP15,GEN,GALE_1_SEGS1,SEGS1G_7_B1,24751_SEGS  1G_13.8_GU1,22M7_DB114,2022-07-28T00:00:00,1424,S0069,-116.827971367,34.8687770350001
598,AS_SP26,GEN,GALE_1_SR3SR3,SUNRAYGN_7_N001,24772_SUNRAYGN_34.5_GUS3,22M7_DB114,2022-07-28T00:00:00,1425,S0591,-116.827854179,34.8665043610001
599,AS_SP15,GEN,GALE_1_SR3SR3,SUNRAYGN_7_N001,24772_SUNRAYGN_34.5_GUS3,22M7_DB114,2022-07-28T00:00:00,1425,S0591,-116.827854179,34.8665043610001
600,AS_NP26,GEN,GANSO_1_WSTBM1,GANSOGN_7_N001,99306_GANSO GN_12.5_GUWB,22M7_DB114,2022-07-28T00:00:00,1429,E0309,-119.432863492,35.4721594160001
601,AS_SP15,GEN,GANSO_1_WSTBM1,GANSOGN_7_N001,99306_GANSO GN_12.5_GUWB,22M7_DB114,2022-07-28T00:00:00,1429,E0309,-119.432863492,35.4721594160001
602,AS_SP26,GEN,GARLND_2_GASLR,GASLRGN_7_N001,29417_GASLR GN_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1440,S0531,-118.515835221,34.8305218780001
603,AS_SP15,GEN,GARLND_2_GASLR,GASLRGN_7_N001,29417_GASLR GN_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1440,S0531,-118.515835221,34.8305218780001
604,AS_SP26,GEN,GARNET_1_SOLAR,GARNET_7_N008,24831_GARNET  _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1442,S0251,-116.562396592,33.909299462
605,AS_SP15,GEN,GARNET_1_SOLAR,GARNET_7_N008,24831_GARNET  _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,1442,S0251,-116.562396592,33.909299462
606,AS_SP26,GEN,GARNET_1_SOLAR2,GARNET_7_N011,24831_GARNET  _34.5_GUGS,22M7_DB114,2022-07-28T00:00:00,1443,S9401,-116.544206944,33.8935167160001
607,AS_SP15,GEN,GARNET_1_SOLAR2,GARNET_7_N011,24831_GARNET  _34.5_GUGS,22M7_DB114,2022-07-28T00:00:00,1443,S9401,-116.544206944,33.8935167160001
608,AS_SP15,GEN,GARNET_1_WIND,GARNET_7_N006,24831_GARNET  _34.5_GUWD,22M7_DB114,2022-07-28T00:00:00,1445,W0440,-116.582376721,33.90752136
609,AS_SP26,GEN,GARNET_1_WIND,GARNET_7_N006,24831_GARNET  _34.5_GUWD,22M7_DB114,2022-07-28T00:00:00,1445,W0440,-116.582376721,33.90752136
610,AS_SP15,GEN,GARNET_1_WINDS,GARNET_7_N007,24831_GARNET  _34.5_GUWS,22M7_DB114,2022-07-28T00:00:00,1446,W0447,-116.550649958,33.916714201
611,AS_SP26,GEN,GARNET_1_WINDS,GARNET_7_N007,24831_GARNET  _34.5_GUWS,22M7_DB114,2022-07-28T00:00:00,1446,W0447,-116.550649958,33.916714201
612,AS_SP15,GEN,GARNET_1_WT3WND,GARNET_7_N009,24831_GARNET  _34.5_GU2,22M7_DB114,2022-07-28T00:00:00,1447,W0413,-116.555823777,33.909701166
613,AS_SP26,GEN,GARNET_1_WT3WND,GARNET_7_N009,24831_GARNET  _34.5_GU2,22M7_DB114,2022-07-28T00:00:00,1447,W0413,-116.555823777,33.909701166
