AS_ID,RES_TYPE,RES_ID,PNODE_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP
AS_SP15,LOAD,VALLEY_1_AULD,VALLEYSC_1_N221,cce51119-8322-4f2a-82e0-0bf7386e3672,22M7_DB114,2022-07-28T00:00:00,5041
AS_SP26,LOAD,VALLEY_1_BNK6,VALLEYSC_1_N023,_60100125-f4ae-41e3-94c9-c7adb229e50a,22M7_DB114,2022-07-28T00:00:00,5042
AS_SP15,LOAD,VALLEY_1_BNK6,VALLEYSC_1_N023,_60100125-f4ae-41e3-94c9-c7adb229e50a,22M7_DB114,2022-07-28T00:00:00,5042
AS_SP26,LOAD,VALLEY_1_BNK7,VALLEYSC_1_N030,_99186c4e-9d7f-4777-8dd8-15ae9de65e18,22M7_DB114,2022-07-28T00:00:00,5043
AS_SP15,LOAD,VALLEY_1_BNK7,VALLEYSC_1_N030,_99186c4e-9d7f-4777-8dd8-15ae9de65e18,22M7_DB114,2022-07-28T00:00:00,5043
AS_SP26,LOAD,VALLEY_1_IVYGLEN,VALLEYSC_1_N217,a44e92a3-7372-4643-b826-9ffcdcf01a8d,22M7_DB114,2022-07-28T00:00:00,5044
AS_SP15,LOAD,VALLEY_1_IVYGLEN,VALLEYSC_1_N217,a44e92a3-7372-4643-b826-9ffcdcf01a8d,22M7_DB114,2022-07-28T00:00:00,5044
AS_SP26,LOAD,VALLEY_1_LAKEVIEW,VALLEYSC_1_N027,_439668bd-e131-4540-b573-d1493793f159,22M7_DB114,2022-07-28T00:00:00,5045
AS_SP15,LOAD,VALLEY_1_LAKEVIEW,VALLEYSC_1_N027,_439668bd-e131-4540-b573-d1493793f159,22M7_DB114,2022-07-28T00:00:00,5045
AS_SP26,LOAD,VALLEY_1_LD1,VALLEYSC_1_N001,24160_VALLEYSC_115_LD1,22M7_DB114,2022-07-28T00:00:00,5046
AS_SP15,LOAD,VALLEY_1_LD1,VALLEYSC_1_N001,24160_VALLEYSC_115_LD1,22M7_DB114,2022-07-28T00:00:00,5046
AS_SP26,LOAD,VALLEY_1_LD2,VALLEYSC_1_N107,24160_VALLEYSC_115_LD2,22M7_DB114,2022-07-28T00:00:00,5047
AS_SP15,LOAD,VALLEY_1_LD2,VALLEYSC_1_N107,24160_VALLEYSC_115_LD2,22M7_DB114,2022-07-28T00:00:00,5047
AS_SP15,LOAD,VALLEY_1_MAYBERRY,VALLEYSC_1_N026,_9c07e3f4-ac94-4c3d-a0ce-44ac1b03d694,22M7_DB114,2022-07-28T00:00:00,5048
AS_SP26,LOAD,VALLEY_1_MAYBERRY,VALLEYSC_1_N026,_9c07e3f4-ac94-4c3d-a0ce-44ac1b03d694,22M7_DB114,2022-07-28T00:00:00,5048
AS_SP15,LOAD,VALLEY_1_NELSON,VALLEYSC_1_N031,_684134b2-1e84-495a-aba8-0e5cb3798fd7,22M7_DB114,2022-07-28T00:00:00,5049
AS_SP26,LOAD,VALLEY_1_NELSON,VALLEYSC_1_N031,_684134b2-1e84-495a-aba8-0e5cb3798fd7,22M7_DB114,2022-07-28T00:00:00,5049
AS_SP15,LOAD,VALLEY_1_NEWCOMB,VALLEYSC_1_N219,_41cef637-b8b3-44a8-b80b-611a98dc5761,22M7_DB114,2022-07-28T00:00:00,5050
AS_SP26,LOAD,VALLEY_1_NEWCOMB,VALLEYSC_1_N219,_41cef637-b8b3-44a8-b80b-611a98dc5761,22M7_DB114,2022-07-28T00:00:00,5050
AS_SP26,LOAD,VALLEY_1_PAUBA,VALLEYSC_1_N216,c3c79052-9bca-4609-b0f5-38e5619bac48,22M7_DB114,2022-07-28T00:00:00,5051
AS_SP15,LOAD,VALLEY_1_PAUBA,VALLEYSC_1_N216,c3c79052-9bca-4609-b0f5-38e5619bac48,22M7_DB114,2022-07-28T00:00:00,5051
AS_SP26,LOAD,VALLEY_1_SKYLARK,VALLEYSC_1_N220,_76db0374-675b-47f9-814c-e96a479af3e1,22M7_DB114,2022-07-28T00:00:00,5052
AS_SP15,LOAD,VALLEY_1_SKYLARK,VALLEYSC_1_N220,_76db0374-675b-47f9-814c-e96a479af3e1,22M7_DB114,2022-07-28T00:00:00,5052
AS_SP26,LOAD,VALLEY_1_SUNCITY,VALLEYSC_1_N218,_0b5a2089-a30a-4bc1-8dba-96d0f3b54b2c,22M7_DB114,2022-07-28T00:00:00,5053
AS_SP15,LOAD,VALLEY_1_SUNCITY,VALLEYSC_1_N218,_0b5a2089-a30a-4bc1-8dba-96d0f3b54b2c,22M7_DB114,2022-07-28T00:00:00,5053
AS_SP26,GEN,VALLEY_5_CREST,VALLEYSC_1_N029,24160_VALLEYSC_115_GUDV,22M7_DB114,2022-07-28T00:00:00,5054
AS_SP15,GEN,VALLEY_5_CREST,VALLEYSC_1_N029,24160_VALLEYSC_115_GUDV,22M7_DB114,2022-07-28T00:00:00,5054
AS_SP15,LOAD,VALLEY_5_LDM1,VALLEYSC_5_N047,24151_VALLEYSC_500_LDM1,22M7_DB114,2022-07-28T00:00:00,5055
AS_SP26,LOAD,VALLEY_5_LDM1,VALLEYSC_5_N047,24151_VALLEYSC_500_LDM1,22M7_DB114,2022-07-28T00:00:00,5055
AS_SP15,GEN,VALLEY_5_PERRIS,VALLEYSC_1_N101,24160_VALLEYSC_115_GUPR,22M7_DB114,2022-07-28T00:00:00,5056
AS_SP26,GEN,VALLEY_5_PERRIS,VALLEYSC_1_N101,24160_VALLEYSC_115_GUPR,22M7_DB114,2022-07-28T00:00:00,5056
AS_SP15,GEN,VALLEY_5_REDMTN,VALLEYSC_1_N102,24160_VALLEYSC_115_GURM,22M7_DB114,2022-07-28T00:00:00,5057
AS_SP26,GEN,VALLEY_5_REDMTN,VALLEYSC_1_N102,24160_VALLEYSC_115_GURM,22M7_DB114,2022-07-28T00:00:00,5057
AS_SP15,GEN,VALLEY_5_SOLAR1,VALLEYSC_1_N038,24160_VALLEYSC_115_GU1,22M7_DB114,2022-07-28T00:00:00,5058
AS_SP26,GEN,VALLEY_5_SOLAR1,VALLEYSC_1_N038,24160_VALLEYSC_115_GU1,22M7_DB114,2022-07-28T00:00:00,5058
AS_SP26,GEN,VALLEY_5_SOLAR2,VALLEYSC_1_N108,24160_VALLEYSC_115_GUAP,22M7_DB114,2022-07-28T00:00:00,5059
AS_SP15,GEN,VALLEY_5_SOLAR2,VALLEYSC_1_N108,24160_VALLEYSC_115_GUAP,22M7_DB114,2022-07-28T00:00:00,5059
AS_SP15,GEN,VALLEY_5_WILSR3,VALLEYSC_1_N202,24160_VALLEYSC_115_GU3,22M7_DB114,2022-07-28T00:00:00,5060
AS_SP26,GEN,VALLEY_5_WILSR3,VALLEYSC_1_N202,24160_VALLEYSC_115_GU3,22M7_DB114,2022-07-28T00:00:00,5060
AS_SP26,GEN,VALLEY_7_UNITA1,VALLEYSC_1_N013,24160_VALLEYSC_115_GUM1,22M7_DB114,2022-07-28T00:00:00,5061
AS_SP15,GEN,VALLEY_7_UNITA1,VALLEYSC_1_N013,24160_VALLEYSC_115_GUM1,22M7_DB114,2022-07-28T00:00:00,5061
AS_NP26,LOAD,VALSPR_6_LD3,VLLYSPS_6_CN6,LD3,22M7_DB114,2022-07-28T00:00:00,5062
AS_NP15,LOAD,VALSPR_6_LD3,VLLYSPS_6_CN6,LD3,22M7_DB114,2022-07-28T00:00:00,5062
AS_SP15,GEN,VALTNE_2_AVASR1,VALTNEGN_7_N001,28243_VALTNEGN_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,5063
AS_SP26,GEN,VALTNE_2_AVASR1,VALTNEGN_7_N001,28243_VALTNEGN_34.5_GU1,22M7_DB114,2022-07-28T00:00:00,5063
AS_SP26,GEN,VALTNE_2_TBBBT1,VALTNEGN_7_N003,GN-TBBBT1_GU,22M7_DB114,2022-07-28T00:00:00,5064
AS_SP15,GEN,VALTNE_2_TBBBT1,VALTNEGN_7_N003,GN-TBBBT1_GU,22M7_DB114,2022-07-28T00:00:00,5064
AS_SP26,GEN,VALTNE_2_TRSBT1,VALTNEGN_7_N002,GN-TRSBT1_GU,22M7_DB114,2022-07-28T00:00:00,5065
AS_SP15,GEN,VALTNE_2_TRSBT1,VALTNEGN_7_N002,GN-TRSBT1_GU,22M7_DB114,2022-07-28T00:00:00,5065
AS_NP26,LOAD,VALVIE_1_LD1,VALLYVW_1_N003,32764_VALLY VW_115_LD1,22M7_DB114,2022-07-28T00:00:00,5066
AS_NP15,LOAD,VALVIE_1_LD1,VALLYVW_1_N003,32764_VALLY VW_115_LD1,22M7_DB114,2022-07-28T00:00:00,5066
AS_NP15,LOAD,VALVIE_1_LD2,VALLYVW_1_N001,32764_VALLY VW_115_LD2,22M7_DB114,2022-07-28T00:00:00,5067
AS_NP26,LOAD,VALVIE_1_LD2,VALLYVW_1_N001,32764_VALLY VW_115_LD2,22M7_DB114,2022-07-28T00:00:00,5067
AS_NP26,LOAD,VANDBRG_6_LD,VANDBRG_6_N007,Load,22M7_DB114,2022-07-28T00:00:00,5068
AS_SP15,LOAD,VANDBRG_6_LD,VANDBRG_6_N007,Load,22M7_DB114,2022-07-28T00:00:00,5068
AS_NP15,LOAD,VASCO_6_LD1,VASCO_6_N001,35201_VASCO   _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,5069
AS_NP26,LOAD,VASCO_6_LD1,VASCO_6_N001,35201_VASCO   _60.0_LD1,22M7_DB114,2022-07-28T00:00:00,5069
AS_NP15,LOAD,VASCO_6_LD2,VASCO_6_N003,35201_VASCO   _60.0_LD2,22M7_DB114,2022-07-28T00:00:00,5070
AS_NP26,LOAD,VASCO_6_LD2,VASCO_6_N003,35201_VASCO   _60.0_LD2,22M7_DB114,2022-07-28T00:00:00,5070
AS_NP26,LOAD,VASONA_2_LD1,VASONA_2_N001,30733_VASONA  _230_LD1,22M7_DB114,2022-07-28T00:00:00,5071
AS_NP15,LOAD,VASONA_2_LD1,VASONA_2_N001,30733_VASONA  _230_LD1,22M7_DB114,2022-07-28T00:00:00,5071
AS_NP26,LOAD,VASONA_2_LD2,VASONA_2_N010,30733_VASONA  _230_LD2,22M7_DB114,2022-07-28T00:00:00,5072
AS_NP15,LOAD,VASONA_2_LD2,VASONA_2_N010,30733_VASONA  _230_LD2,22M7_DB114,2022-07-28T00:00:00,5072
AS_SP15,LOAD,VEAJAF_1_LD1,VEAJAF_1_N002,18999_VEAJAF  _138_LD1,22M7_DB114,2022-07-28T00:00:00,5073
AS_SP26,LOAD,VEAJAF_1_LD1,VEAJAF_1_N002,18999_VEAJAF  _138_LD1,22M7_DB114,2022-07-28T00:00:00,5073
AS_SP26,LOAD,VEALY_1_LD1,VALLEYVE_1_N001,18111_VALLEYVE_138_LD1,22M7_DB114,2022-07-28T00:00:00,5074
AS_SP15,LOAD,VEALY_1_LD1,VALLEYVE_1_N001,18111_VALLEYVE_138_LD1,22M7_DB114,2022-07-28T00:00:00,5074
AS_SP15,LOAD,VEALY_1_LD2,VALLEYVE_1_N002,18111_VALLEYVE_138_LD2,22M7_DB114,2022-07-28T00:00:00,5075
AS_SP26,LOAD,VEALY_1_LD2,VALLEYVE_1_N002,18111_VALLEYVE_138_LD2,22M7_DB114,2022-07-28T00:00:00,5075
AS_SP15,LOAD,VEAVST_1_LD1,VISTA_1_N001,18297_VISTA GN_24.9_LD1,22M7_DB114,2022-07-28T00:00:00,5076
AS_SP26,LOAD,VEAVST_1_LD1,VISTA_1_N001,18297_VISTA GN_24.9_LD1,22M7_DB114,2022-07-28T00:00:00,5076
AS_SP15,GEN,VEAVST_1_SOLAR,VISTAGN_7_N001,18297_VISTA GN_24.9_GU1,22M7_DB114,2022-07-28T00:00:00,5077
AS_SP26,GEN,VEAVST_1_SOLAR,VISTAGN_7_N001,18297_VISTA GN_24.9_GU1,22M7_DB114,2022-07-28T00:00:00,5077
AS_SP15,LOAD,VEDDER_1_LD1,VEDDER_1_N001,34812_VEDDER  _115_LD1,22M7_DB114,2022-07-28T00:00:00,5078
AS_NP26,LOAD,VEDDER_1_LD1,VEDDER_1_N001,34812_VEDDER  _115_LD1,22M7_DB114,2022-07-28T00:00:00,5078
AS_SP15,GEN,VEDDER_1_SEKERN,SHL-KRVD_1_N001,34817_SHL-KRVD_115_GU1,22M7_DB114,2022-07-28T00:00:00,5079
AS_NP26,GEN,VEDDER_1_SEKERN,SHL-KRVD_1_N001,34817_SHL-KRVD_115_GU1,22M7_DB114,2022-07-28T00:00:00,5079
AS_NP26,GEN,VEGA_6_SOLAR1,Q548_7_N001,34314_Q548    _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,5080
AS_NP15,GEN,VEGA_6_SOLAR1,Q548_7_N001,34314_Q548    _34.5_GU1,22M7_DB114,2022-07-28T00:00:00,5080
AS_SP15,GEN,VENWD_1_QF,VENWIND_1_N101,25645_VENWIND _115_GUQF,22M7_DB114,2022-07-28T00:00:00,5081
AS_SP26,GEN,VENWD_1_QF,VENWIND_1_N101,25645_VENWIND _115_GUQF,22M7_DB114,2022-07-28T00:00:00,5081
AS_SP15,GEN,VENWD_1_WIND1,VENWIND_1_N103,25645_VENWIND _115_GUW1,22M7_DB114,2022-07-28T00:00:00,5082
AS_SP26,GEN,VENWD_1_WIND1,VENWIND_1_N103,25645_VENWIND _115_GUW1,22M7_DB114,2022-07-28T00:00:00,5082
AS_SP15,GEN,VENWD_1_WIND2,VENWIND_1_N102,25645_VENWIND _115_GUW2,22M7_DB114,2022-07-28T00:00:00,5083
AS_SP26,GEN,VENWD_1_WIND2,VENWIND_1_N102,25645_VENWIND _115_GUW2,22M7_DB114,2022-07-28T00:00:00,5083
AS_SP15,GEN,VENWD_1_WIND3,VENWIND_1_N104,25645_VENWIND _115_GUPH,22M7_DB114,2022-07-28T00:00:00,5084
AS_SP26,GEN,VENWD_1_WIND3,VENWIND_1_N104,25645_VENWIND _115_GUPH,22M7_DB114,2022-07-28T00:00:00,5084
AS_SP26,GEN,VERNON_6_GONZL1,VERNON_6_N005,28291_VERNON  _66.0_GUG1,22M7_DB114,2022-07-28T00:00:00,5085
AS_SP15,GEN,VERNON_6_GONZL1,VERNON_6_N005,28291_VERNON  _66.0_GUG1,22M7_DB114,2022-07-28T00:00:00,5085
AS_SP26,GEN,VERNON_6_GONZL2,VERNON_6_N006,28291_VERNON  _66.0_GUG2,22M7_DB114,2022-07-28T00:00:00,5086
AS_SP15,GEN,VERNON_6_GONZL2,VERNON_6_N006,28291_VERNON  _66.0_GUG2,22M7_DB114,2022-07-28T00:00:00,5086
AS_SP26,LOAD,VERNON_6_LD1,VERNON_6_N001,28291_VERNON  _66.0_LD1,22M7_DB114,2022-07-28T00:00:00,5087
AS_SP15,LOAD,VERNON_6_LD1,VERNON_6_N001,28291_VERNON  _66.0_LD1,22M7_DB114,2022-07-28T00:00:00,5087
AS_SP15,GEN,VERNON_6_MALBRG,VERNON_6_MALBRG-APND,N/A,22M7_DB114,2022-07-28T00:00:00,5088
AS_SP26,GEN,VERNON_6_MALBRG,VERNON_6_MALBRG-APND,N/A,22M7_DB114,2022-07-28T00:00:00,5088
AS_SP26,GEN,VERNON_7_CTG1,MALBRG1G_7_B1,28292_MALBRG1G_13.8_GUC1,22M7_DB114,2022-07-28T00:00:00,5089
AS_SP15,GEN,VERNON_7_CTG1,MALBRG1G_7_B1,28292_MALBRG1G_13.8_GUC1,22M7_DB114,2022-07-28T00:00:00,5089
AS_SP26,GEN,VERNON_7_CTG2,MALBRG2G_7_B1,28293_MALBRG2G_13.8_GUC2,22M7_DB114,2022-07-28T00:00:00,5090
AS_SP15,GEN,VERNON_7_CTG2,MALBRG2G_7_B1,28293_MALBRG2G_13.8_GUC2,22M7_DB114,2022-07-28T00:00:00,5090
AS_SP26,GEN,VERNON_7_STG3,MALBRG3G_7_B1,28294_MALBRG3G_13.8_GUS3,22M7_DB114,2022-07-28T00:00:00,5091
AS_SP15,GEN,VERNON_7_STG3,MALBRG3G_7_B1,28294_MALBRG3G_13.8_GUS3,22M7_DB114,2022-07-28T00:00:00,5091
AS_SP26,GEN,VESTAL_2_CREST,VESTAL_2_N023,24153_VESTAL  _230_GUM1,22M7_DB114,2022-07-28T00:00:00,5092
AS_SP15,GEN,VESTAL_2_CREST,VESTAL_2_N023,24153_VESTAL  _230_GUM1,22M7_DB114,2022-07-28T00:00:00,5092
AS_SP26,GEN,VESTAL_2_KERN,VESTAL_2_KERN-APND,N/A,22M7_DB114,2022-07-28T00:00:00,5093
AS_SP15,GEN,VESTAL_2_KERN,VESTAL_2_KERN-APND,N/A,22M7_DB114,2022-07-28T00:00:00,5093
AS_SP15,GEN,VESTAL_2_RTS042,VESTAL_6_GN010,24152_VESTAL  _66.0_GU42,22M7_DB114,2022-07-28T00:00:00,5094
AS_SP26,GEN,VESTAL_2_RTS042,VESTAL_6_GN010,24152_VESTAL  _66.0_GU42,22M7_DB114,2022-07-28T00:00:00,5094
AS_SP26,GEN,VESTAL_2_SOLAR1,VESTAL_6_N025,24152_VESTAL  _66.0_GUNI,22M7_DB114,2022-07-28T00:00:00,5095
AS_SP15,GEN,VESTAL_2_SOLAR1,VESTAL_6_N025,24152_VESTAL  _66.0_GUNI,22M7_DB114,2022-07-28T00:00:00,5095
AS_SP15,GEN,VESTAL_2_SOLAR2,VESTAL_6_N026,24152_VESTAL  _66.0_GUTO,22M7_DB114,2022-07-28T00:00:00,5096
AS_SP26,GEN,VESTAL_2_SOLAR2,VESTAL_6_N026,24152_VESTAL  _66.0_GUTO,22M7_DB114,2022-07-28T00:00:00,5096
AS_SP15,GEN,VESTAL_2_TS5SR1,TULARE60_7_CN2,GN-TS5SR1,22M7_DB114,2022-07-28T00:00:00,5097
AS_SP26,GEN,VESTAL_2_TS5SR1,TULARE60_7_CN2,GN-TS5SR1,22M7_DB114,2022-07-28T00:00:00,5097
AS_SP26,GEN,VESTAL_2_UNIT1,VESTAL_6_N024,24152_VESTAL  _66.0_GUCP,22M7_DB114,2022-07-28T00:00:00,5098
AS_SP15,GEN,VESTAL_2_UNIT1,VESTAL_6_N024,24152_VESTAL  _66.0_GUCP,22M7_DB114,2022-07-28T00:00:00,5098
AS_SP15,GEN,VESTAL_2_WELLHD,VESTAL_6_N020,24152_VESTAL  _66.0_GUWH,22M7_DB114,2022-07-28T00:00:00,5099
AS_SP26,GEN,VESTAL_2_WELLHD,VESTAL_6_N020,24152_VESTAL  _66.0_GUWH,22M7_DB114,2022-07-28T00:00:00,5099
AS_SP15,GEN,VESTAL_6_KERNU1,KERNRVU1_7_B1,28284_KERNRVU1_11.0_GUK1,22M7_DB114,2022-07-28T00:00:00,5100
AS_SP26,GEN,VESTAL_6_KERNU1,KERNRVU1_7_B1,28284_KERNRVU1_11.0_GUK1,22M7_DB114,2022-07-28T00:00:00,5100
AS_SP15,GEN,VESTAL_6_KERNU2,KERNRVU2_7_B1,28285_KERNRVU2_11.0_GUK2,22M7_DB114,2022-07-28T00:00:00,5101
AS_SP26,GEN,VESTAL_6_KERNU2,KERNRVU2_7_B1,28285_KERNRVU2_11.0_GUK2,22M7_DB114,2022-07-28T00:00:00,5101
AS_SP15,LOAD,VESTAL_6_LD1,VESTAL_6_N001,24152_VESTAL  _66.0_LD1,22M7_DB114,2022-07-28T00:00:00,5102
AS_SP26,LOAD,VESTAL_6_LD1,VESTAL_6_N001,24152_VESTAL  _66.0_LD1,22M7_DB114,2022-07-28T00:00:00,5102
AS_SP15,GEN,VESTAL_6_QF,VESTAL_6_N006,24152_VESTAL  _66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,5103
AS_SP26,GEN,VESTAL_6_QF,VESTAL_6_N006,24152_VESTAL  _66.0_GUQF,22M7_DB114,2022-07-28T00:00:00,5103
AS_SP15,GEN,VESTAL_6_ULTRGN,VESTAL_6_N002,24152_VESTAL  _66.0_GUUG,22M7_DB114,2022-07-28T00:00:00,5104
AS_SP26,GEN,VESTAL_6_ULTRGN,VESTAL_6_N002,24152_VESTAL  _66.0_GUUG,22M7_DB114,2022-07-28T00:00:00,5104
AS_SP26,GEN,VESTAL_6_WDFIRE,VESTAL_6_N004,24152_VESTAL  _66.0_GUWF,22M7_DB114,2022-07-28T00:00:00,5105
AS_SP15,GEN,VESTAL_6_WDFIRE,VESTAL_6_N004,24152_VESTAL  _66.0_GUWF,22M7_DB114,2022-07-28T00:00:00,5105
AS_SP15,LOAD,VICTOR_1_APPL_HESP,VICTOR_1_N603,_94e64cf9-65ca-4e71-879c-fe989e67e124,22M7_DB114,2022-07-28T00:00:00,5106
AS_SP26,LOAD,VICTOR_1_APPL_HESP,VICTOR_1_N603,_94e64cf9-65ca-4e71-879c-fe989e67e124,22M7_DB114,2022-07-28T00:00:00,5106
AS_SP26,LOAD,VICTOR_1_AQUE_HESP,VICTOR_1_N134,_55886ea9-7e23-4518-a422-70fdd0ca1892,22M7_DB114,2022-07-28T00:00:00,5107
AS_SP15,LOAD,VICTOR_1_AQUE_HESP,VICTOR_1_N134,_55886ea9-7e23-4518-a422-70fdd0ca1892,22M7_DB114,2022-07-28T00:00:00,5107
AS_SP15,LOAD,VICTOR_1_AQUE_PHEL,VICTOR_1_N137,bbbe543d-3604-4514-99c5-8e67f9537880,22M7_DB114,2022-07-28T00:00:00,5108
AS_SP26,LOAD,VICTOR_1_AQUE_PHEL,VICTOR_1_N137,bbbe543d-3604-4514-99c5-8e67f9537880,22M7_DB114,2022-07-28T00:00:00,5108
AS_SP26,GEN,VICTOR_1_CREST,VICTOR_7_N003,24604_VICTOR  _33.0_GUC1,22M7_DB114,2022-07-28T00:00:00,5109
AS_SP15,GEN,VICTOR_1_CREST,VICTOR_7_N003,24604_VICTOR  _33.0_GUC1,22M7_DB114,2022-07-28T00:00:00,5109
AS_SP26,GEN,VICTOR_1_EXSLRA,VICTOR_7_N004,24604_VICTOR  _33.0_GUSA,22M7_DB114,2022-07-28T00:00:00,5110
AS_SP15,GEN,VICTOR_1_EXSLRA,VICTOR_7_N004,24604_VICTOR  _33.0_GUSA,22M7_DB114,2022-07-28T00:00:00,5110
AS_SP26,GEN,VICTOR_1_EXSLRB,VICTOR_7_N005,24604_VICTOR  _33.0_GUSB,22M7_DB114,2022-07-28T00:00:00,5111
AS_SP15,GEN,VICTOR_1_EXSLRB,VICTOR_7_N005,24604_VICTOR  _33.0_GUSB,22M7_DB114,2022-07-28T00:00:00,5111
AS_SP26,LOAD,VICTOR_1_LD-EQ,VICTOR_1_N001,24603_VICTOR  _12.0_LDC,22M7_DB114,2022-07-28T00:00:00,5112
AS_SP15,LOAD,VICTOR_1_LD-EQ,VICTOR_1_N001,24603_VICTOR  _12.0_LDC,22M7_DB114,2022-07-28T00:00:00,5112
AS_SP26,LOAD,VICTOR_1_LD5,VICTOR_1_N594,24602_VICTOR  _115_LD5,22M7_DB114,2022-07-28T00:00:00,5113
AS_SP15,LOAD,VICTOR_1_LD5,VICTOR_1_N594,24602_VICTOR  _115_LD5,22M7_DB114,2022-07-28T00:00:00,5113
AS_SP26,LOAD,VICTOR_1_LD6,VICTOR_1_N595,24602_VICTOR  _115_LD6,22M7_DB114,2022-07-28T00:00:00,5114
AS_SP15,LOAD,VICTOR_1_LD6,VICTOR_1_N595,24602_VICTOR  _115_LD6,22M7_DB114,2022-07-28T00:00:00,5114
AS_SP26,LOAD,VICTOR_1_LD7,VICTOR_1_N596,24602_VICTOR  _115_LD7,22M7_DB114,2022-07-28T00:00:00,5115
AS_SP15,LOAD,VICTOR_1_LD7,VICTOR_1_N596,24602_VICTOR  _115_LD7,22M7_DB114,2022-07-28T00:00:00,5115
AS_SP26,LOAD,VICTOR_1_LD8,VICTOR_1_N597,24602_VICTOR  _115_LD8,22M7_DB114,2022-07-28T00:00:00,5116
AS_SP15,LOAD,VICTOR_1_LD8,VICTOR_1_N597,24602_VICTOR  _115_LD8,22M7_DB114,2022-07-28T00:00:00,5116
AS_SP26,GEN,VICTOR_1_LVSLR1,VICTOR_7_N006,24604_VICTOR  _33.0_GUL1,22M7_DB114,2022-07-28T00:00:00,5117
AS_SP15,GEN,VICTOR_1_LVSLR1,VICTOR_7_N006,24604_VICTOR  _33.0_GUL1,22M7_DB114,2022-07-28T00:00:00,5117
AS_SP26,GEN,VICTOR_1_LVSLR2,VICTOR_7_N007,24604_VICTOR  _33.0_GUL2,22M7_DB114,2022-07-28T00:00:00,5118
AS_SP15,GEN,VICTOR_1_LVSLR2,VICTOR_7_N007,24604_VICTOR  _33.0_GUL2,22M7_DB114,2022-07-28T00:00:00,5118
AS_SP15,LOAD,VICTOR_1_PHELAN,VICTOR_1_N606,c57a465f-3e89-4471-9431-87d175b9b44e,22M7_DB114,2022-07-28T00:00:00,5119
AS_SP26,LOAD,VICTOR_1_PHELAN,VICTOR_1_N606,c57a465f-3e89-4471-9431-87d175b9b44e,22M7_DB114,2022-07-28T00:00:00,5119
AS_SP26,GEN,VICTOR_1_QF,VICTOR_1_N063,24602_VICTOR  _115_GUM1,22M7_DB114,2022-07-28T00:00:00,5120
AS_SP15,GEN,VICTOR_1_QF,VICTOR_1_N063,24602_VICTOR  _115_GUM1,22M7_DB114,2022-07-28T00:00:00,5120
AS_SP15,LOAD,VICTOR_1_RIVERTEX,VICTOR_1_N598,_4687f08f-c661-4980-85e5-4d8d3854fb3e,22M7_DB114,2022-07-28T00:00:00,5121
AS_SP26,LOAD,VICTOR_1_RIVERTEX,VICTOR_1_N598,_4687f08f-c661-4980-85e5-4d8d3854fb3e,22M7_DB114,2022-07-28T00:00:00,5121
AS_SP26,LOAD,VICTOR_1_SAVAGE_1,VICTOR_1_N625,_6a0f5a55-1b63-41bd-b779-6ae45ffcfa69,22M7_DB114,2022-07-28T00:00:00,5122
AS_SP15,LOAD,VICTOR_1_SAVAGE_1,VICTOR_1_N625,_6a0f5a55-1b63-41bd-b779-6ae45ffcfa69,22M7_DB114,2022-07-28T00:00:00,5122
AS_SP15,LOAD,VICTOR_1_SAVAGE_2,VICTOR_1_N619,b7ead334-f29b-4f0b-893e-896bffd085f4,22M7_DB114,2022-07-28T00:00:00,5123
AS_SP26,LOAD,VICTOR_1_SAVAGE_2,VICTOR_1_N619,b7ead334-f29b-4f0b-893e-896bffd085f4,22M7_DB114,2022-07-28T00:00:00,5123
AS_SP15,LOAD,VICTOR_1_SAVAGE_3,VICTOR_1_N620,fd8619f8-3146-4e32-934f-50a6a3410353,22M7_DB114,2022-07-28T00:00:00,5124
AS_SP26,LOAD,VICTOR_1_SAVAGE_3,VICTOR_1_N620,fd8619f8-3146-4e32-934f-50a6a3410353,22M7_DB114,2022-07-28T00:00:00,5124
AS_SP26,GEN,VICTOR_1_SLRHES,VICTOR_7_GN001,24603_VICTOR  _12.0_GU1,22M7_DB114,2022-07-28T00:00:00,5125
AS_SP15,GEN,VICTOR_1_SLRHES,VICTOR_7_GN001,24603_VICTOR  _12.0_GU1,22M7_DB114,2022-07-28T00:00:00,5125
AS_SP26,GEN,VICTOR_1_SOLAR1,VICTOR_7_N002,24604_VICTOR  _33.0_GUS1,22M7_DB114,2022-07-28T00:00:00,5126
AS_SP15,GEN,VICTOR_1_SOLAR1,VICTOR_7_N002,24604_VICTOR  _33.0_GUS1,22M7_DB114,2022-07-28T00:00:00,5126
AS_SP15,GEN,VICTOR_1_SOLAR2,VICTOR_7_N009,24604_VICTOR  _33.0_GUS2,22M7_DB114,2022-07-28T00:00:00,5127
AS_SP26,GEN,VICTOR_1_SOLAR2,VICTOR_7_N009,24604_VICTOR  _33.0_GUS2,22M7_DB114,2022-07-28T00:00:00,5127
AS_SP15,GEN,VICTOR_1_SOLAR3,VICTOR_7_N011,24604_VICTOR  _33.0_GUS3,22M7_DB114,2022-07-28T00:00:00,5128
